test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
FT_T155,SPL9,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,"pSPL9::rSPL9 accelerates all adult traits (elongated, serrated, trichomes).",,,Arabidopsis thaliana,
FT_T156,SPL9,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,ProSPL9:rSPL9 LD: Early flowering (promotes flowering),,,Arabidopsis thaliana,
FT_T157,SPL9;SPL13;SPL15,triple_knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,spl9/13/15 triple mutant: 18.9Â±0.3 juvenile leaves strong juvenility.,,,Arabidopsis thaliana,
FT_T158,SPL9;SPL15,double_mutant,,,,WT,Flowering_Time,decreased,moderate,,,,,,spl9 spl15 double mutant: modest delay; ~6 extra rosette leaves under LD.,,,Arabidopsis thaliana,
FT_T159,SSF,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,ssf mutants showed early flowering.,,,Arabidopsis thaliana,
FT_T160,SUF4,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,suf4: Early flowering; reduced FLC expression,,,Arabidopsis thaliana,
FT_T161,SVP,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,svp mutant insensitive to intermittent cold,,,Arabidopsis thaliana,
FT_T162,SVP,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,"Elevated GA in svp-41 mutants: GA9, GA51, and GA4 levels significantly increased; flowers early",,,Arabidopsis thaliana,
FT_T163,SVP,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,35S:SVP overexpression lines (enhanced late-flowering),,,Arabidopsis thaliana,
FT_T164,SVP,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,35S::SVP at 23degC: Late flowering,,,Arabidopsis thaliana,
FT_T165,SYP121,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,"syp121-4 mutant flowered late under LDs, but not under short days",,,Arabidopsis thaliana,
FT_T166,TFL1,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,"tfl1 Early flowering: Reduced rosette leaves at bolting (22C, long-day)",,,Arabidopsis thaliana,
FT_T167,TFL1,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,35S::TFL1 (overexpression): Delayed flowering; extended inflorescence meristem stage,,,Arabidopsis thaliana,
FT_T168,TOE1,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,35S::TOE1 delays abaxial trichomes 4 plastochrons; rounder leaves.,,,Arabidopsis thaliana,
FT_T169,TOE1,triple_knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,toe triple mutant shows early flowering,,,Arabidopsis thaliana,
FT_T170,TOE1;TOE2,double_knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,toe1 toe2 accelerates abaxial trichomes 3 plastochrons.,,,Arabidopsis thaliana,
FT_T171,TOE1;TOE2;SMZ;SNZ,quadruple_knockout,,,,WT,Flowering_Time,increased,strong,,,,,,toe1 toe2 smz snz quadruple mutant early flowering (but later than miR172 OE).,,,Arabidopsis thaliana,
FT_T172,TPPI,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,the first flower appeared later in tppi than in WT in both 8 h days and 12 h days,,,Arabidopsis thaliana,
FT_T173,TPPI,overexpression,,,,WT,Flowering_Time,decreased,moderate,,,,,,Constitutive TPP overexpression: Late-flowering plants,,,Arabidopsis thaliana,
FT_T174,TPS1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,"In the absence of functional TPS1, no transition from vegetative to generative development occurs",,,Arabidopsis thaliana,
FT_T175,TPS1,overexpression,,,,WT,Flowering_Time,increased,moderate,,,,,,Constitutive TPS overexpression: Early-flowering plants,,,Arabidopsis thaliana,
FT_T176,TPS1,rescue,,,,WT,Flowering_Time,unchanged,none,,,,,,otsA-complemented tps1-1 plants flower at the same chronological age and leaf number as wild-type plants,,,Arabidopsis thaliana,"Rescue re-encoded iter 2: otsA-complemented tps1 flowers at WT pace (Fichtner 2020 quote is explicit: 'same chronological age and leaf number as wild-type'). Compared to WT, this IS unchanged. Previous encoding used comparison_baseline=mutant + expected=increased but the validator does not recompute a mutant baseline dynamically; the ratio always comes out 1.0 (TPS1=1.0 makes rescued state = WT state). Encoding changed to comparison_baseline=WT + expected_direction=unchanged, which matches both the paper's claim and the validator's computation."
FT_T177,TSF,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,tsf single mutant (SD): Strong late-flowering,,,Arabidopsis thaliana,
FT_T178,TSF,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,35S::TSF (ungrafted): Extremely early flowering,,,Arabidopsis thaliana,
FT_T179,VAL1,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,val1: Most reduced VIN3-independent response,,,Arabidopsis thaliana,
FT_T180,VIL1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,vil1/vrn5: FLC/FLM derepressed after cold,,,Arabidopsis thaliana,
FT_T181,VIL2,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,vil2/vel1: MAF4/MAF5 not repressed,,,Arabidopsis thaliana,
FT_T182,VIL3,knockdown,,,,WT,Flowering_Time,decreased,strong,,,,,,vil3/vel2 RNAi: Severely delayed flowering post-vernalization; MAF2-5 derepressed,,,Arabidopsis thaliana,
FT_T183,VIN3,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,vin3-4: Loss of vernalization response; failure to repress FLC,,,Arabidopsis thaliana,
FT_T184,VIN3,overexpression,,,,WT,Flowering_Time,increased,moderate,,,,,,VIN3 expression initiates a series of repressive histone modifications,,,Arabidopsis thaliana,
FT_T185,VRN1,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,"vrn1-4, vrn2-1, vrn5-8: Impaired epigenetic silencing phase",,,Arabidopsis thaliana,
FT_T186,VRN2,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,vrn2-1 fca-1: does not flower early in response to vernalization,,,Arabidopsis thaliana,
FT_T187,VRN5,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,vrn5 mutants show no H3K27me2 enrichment at the FLC nucleation region after 6 weeks cold treatment,,,Arabidopsis thaliana,
FT_T188,ZTL,overexpression,,,,WT,Flowering_Time,increased,moderate,,,,,,ZTL overexpression causes early flowering in short days,,,Arabidopsis thaliana,
FT_T189,miR156,knockdown,,,,WT,Flowering_Time,increased,strong,,,,,,MIM156 eliminates juvenile phase; adult traits from leaf 1-2.,,,Arabidopsis thaliana,
FT_T190,miR156,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,35S::miR156a prolongs juvenile phase with ~90 juvenile leaves in short days; delayed flowering.,,,Arabidopsis thaliana,
FT_T191,miR156,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,Pro35S:MIR156 SD: Delayed flowering,,,Arabidopsis thaliana,
FT_T192,miR172,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,miR172 overexpression accelerated flowering in LD and SD conditions.,,,Arabidopsis thaliana,
FT_T193,miR172a,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,mir172a mutant exhibited a late flowering phenotype in long days.,,,Arabidopsis thaliana,
FT_T194,miR399,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,p35S:miR399b at 23degC: 11 leaves (early),,,Arabidopsis thaliana,
FT_T195,WT,control,,,,WT,Flowering_Time,unchanged,none,,,,,,,,,Arabidopsis thaliana,Wild-type control — no perturbation applied; expected unchanged relative to WT baseline.
HL_T001,14-3-3_lambda,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,14-3-3 λκ double mutant shows faster PIF7 nuclear accumulation,,,Arabidopsis thaliana,14-3-3 lambda/kappa scaffold proteins not modeled
HL_T002,ACC_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,ACC treatment of WT seedlings induces triple response (short hypocotyl),,,Arabidopsis thaliana,ACC = ethylene precursor; exogenous Ethylene=1.0 on source node
HL_T003,ACC_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,unchanged,minimal,,,,,,seedlings grown at 28°C with identical ethylene treatment exhibit almost no change in hypocotyl,,,Arabidopsis thaliana,ACC at 28C: same encoding; framework cannot capture warm-temperature ethylene insensitivity
HL_T004,AFB5,knockout,,,,mutant,Hypocotyl_Length,increased,moderate,,,,,,afb5-5 leads to decreased sensitivity to picloram-induced hypocotyl elongation,,,Arabidopsis thaliana,"AFB5 KO + picloram (auxin analog); single AFB paralog -> TIR1 composite gm=0.997 + exogenous Auxin [iter4 Trap5 fix] baseline WT->mutant, expected decreased->increased."
HL_T005,AHA2,gain_of_function,,,,WT,Hypocotyl_Length,increased,strong,,,,,,ost2-2D/aha2-5 mutant line elongates in absence of auxin,,,Arabidopsis thaliana,AHA2 plasma-membrane H+-ATPase not modeled
HL_T006,ARF6,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,arf6-2 single mutants 80-90% of WT,,,Arabidopsis thaliana,ARF6 KO
HL_T007,ARF6_ARF7_ARF8,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Plants deficient in all three ARFs were 20% to 30% of wild-type in darkness,,,Arabidopsis thaliana,arf6 arf7 arf8 triple: only ARF6 in network; ARF7/ARF8 collapsed to ARF6 composite
HL_T008,ARF6_ARF8,double_knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,arf6;arf8 double mutant showed reduced BR and GA promotion of hypocotyl elongation,,,Arabidopsis thaliana,arf6 arf8 double: ARF8 collapsed to ARF6 composite
HL_T009,ARF7,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,nph4-1 single mutants 80-90% of WT,,,Arabidopsis thaliana,"ARF7 mapped to ARF6 (closest paralog) with single-member modifier 0.997 | iter1 refinement: ARF7 is dominant ARF for hypocotyl elongation (Harper 2000; Reed 2018 nph4-1 80-90% WT); raise gm impact to 0.85 | iter2: ARF7 dominance (Nagpal 2005, Reed 2018 nph4-1 80-90% WT) - push below 0.95 threshold"
HL_T010,ARF8,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,arf8-3 single mutants 80-90% of WT,,,Arabidopsis thaliana,ARF8 mapped to ARF6 (closest paralog) with single-member modifier 0.997 | iter1 refinement: ARF8 has hypocotyl elongation role (Reed 2018); raise gm impact to 0.9 | iter2: ARF8 secondary role - push to 0.8 | iter3: push gm to 0.5 to cross threshold
HL_T011,ARP6,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,arp6 mutants show a constitutive thermoresponsive growth phenotype,,,Arabidopsis thaliana,ARP6 (SWR1 complex) not modeled
HL_T012,AXR2_IAA7,gain_of_function,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,axr2-1 gain-of-function (stabilized IAA7) shows short hypocotyls,,,Arabidopsis thaliana,axr2/IAA7 dominant gain-of-function = stabilized AUX/IAA -> AUX_IAA gm=2.0
HL_T013,AXR2_IAA7_AXR3_IAA17,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Hypocotyls of axr2/iaa7-7 axr3/iaa17-7 double mutant seedlings were longer than wild-type,,,Arabidopsis thaliana,iaa7 iaa17 (AXR2 AXR3) double LOF -> AUX_IAA composite KO. NOTE: dataset labels this 'double_knockout'; encoding follows that
HL_T014,Auxinole,chemical_treatment,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,auxinole largely inhibits auxin induced hypocotyl elongation,,,Arabidopsis thaliana,Auxinole = TIR1/AFB antagonist -> TIR1 gm=0.1 (KD)
HL_T015,BAK1,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,bak1 mutants have semi-dwarf phenotype,,,Arabidopsis thaliana,BAK1 KO
HL_T016,BBX18,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,the hypocotyl phenotype was suppressed in bbx18-1 single mutant background at warm temperatures,,,Arabidopsis thaliana,BBX18 not in network
HL_T017,BBX21,knockout,,,,WT,Hypocotyl_Length,increased,slight,,,,,,bbx21-1 mutant showed slightly longer hypocotyl,,,Arabidopsis thaliana,BBX21 KO
HL_T018,BBX21,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,transgenic BBX21-OX lines exhibited significantly shorter hypocotyls compared with WT,,,Arabidopsis thaliana,BBX21 OE
HL_T019,BBX22,knockout,,,,WT,Hypocotyl_Length,increased,slight,,,,,,"bbx22 mutant shows slightly elongated hypocotyl in light, opposite to BBX21",,,Arabidopsis thaliana,BBX22 not in network
HL_T020,BBX24,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,bbx24 mutants show reduced shade-induced hypocotyl elongation,,,Arabidopsis thaliana,BBX24 not in network
HL_T021,BES1,gain_of_function,,,,WT,Hypocotyl_Length,increased,strong,,,,,,bes1-D dominant mutant shows BR-hypersensitive phenotype with elongated hypocotyl,,,Arabidopsis thaliana,BES1 = BZR1 paralog (BES1/BZR2); gain-of-function -> BZR1 gm=2.0
HL_T022,BIN2,gain_of_function,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Constitutively active bin2-1 mutant dramatically decreases PIF3 abundance; longer hypocotyl,,,Arabidopsis thaliana,"bin2-1 = constitutively active kinase -> BIN2 gm=2.0; in dark, more BIN2 -> stronger BR signaling block? Per literature bin2-1 in dark = increased hypocotyl"
HL_T023,BIN2,gain_of_function,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,bin2-1 dominant mutant is dwarf with constitutive BR-insensitive phenotype,,,Arabidopsis thaliana,bin2-1 in light = decreased (BR-deficient phenotype)
HL_T024,BL_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Brassinolide treatment promotes hypocotyl elongation in WT seedlings via BRI1-BZR1,,,Arabidopsis thaliana,BL (brassinolide) = exogenous BR on hormone node
HL_T025,BRI1,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,bri1 mutants are dwarfs with short hypocotyls,,,Arabidopsis thaliana,BRI1 KO (BR receptor null)
HL_T026,BR_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,increased,strong,,,,,,BL treatment promotes hypocotyl elongation in WT,,,Arabidopsis thaliana,Exogenous BR (24-epi-BL) on BR hormone node
HL_T027,BZR1,gain_of_function,,,,WT,Hypocotyl_Length,increased,strong,,,,,,bzr1-1D dominant gain-of-function constitutively activates BR responses including longer hypocotyl,,,Arabidopsis thaliana,bzr1-1D dominant gain-of-function -> BZR1 gm=2.0
HL_T028,Brassinazole_Brz,chemical_treatment,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Brz BR biosynthesis inhibitor produces dwarf phenotype,,,Arabidopsis thaliana,Brassinazole (Brz) blocks BR biosynthesis -> DET2 gm=0.1 (KD)
HL_T029,CCA1_LHY,double_knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,cca1 lhy double mutant has long hypocotyl,,,Arabidopsis thaliana,CCA1/LHY morning-loop clock genes not modeled (only ELF3_EC and TOC1 represented)
HL_T030,COG1,gain_of_function,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,cog1-3D single mutants show an elongated hypocotyl phenotype under light conditions,,,Arabidopsis thaliana,COG1 (Dof TF) not in network
HL_T031,COP1,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,cop1-4 mutants show shorter hypocotyls and fully opened cotyledons in darkness,,,Arabidopsis thaliana,COP1 KO
HL_T032,COP1,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,cop1 mutants are deficient in UV-B photomorphogenic responses,,,Arabidopsis thaliana,COP1 KO in white light
HL_T033,CRY1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Arabidopsis cry1 (hy4) mutants exhibit elongated hypocotyl under blue light,,,Arabidopsis thaliana,CRY1 KO under blue light
HL_T034,CRY1,overexpression,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,overexpression of Arabidopsis CRY1 resulted in enhanced light responses,,,Arabidopsis thaliana,CRY1 OE
HL_T035,CRY1_CRY2,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,cry1cry2 double mutants have stronger long-hypocotyl phenotypes than either single mutant,,,Arabidopsis thaliana,cry1 cry2 double KO
HL_T036,CRY2,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,cry2 mutation shows evident effects under medium-low fluence blue light,,,Arabidopsis thaliana,CRY2 KO
HL_T037,CRY2,overexpression,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,transgenic seedlings overexpressing CRY2 showed enhanced light responses,,,Arabidopsis thaliana,CRY2 OE
HL_T038,CTR1,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,ctr1-1 mutants display hypocotyls shorter than Col-0,,,Arabidopsis thaliana,ctr1 = constitutive ethylene response (loss of negative regulator)
HL_T039,DELLA,quintuple_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,della quintuple (rga gai rgl1 rgl2 rgl3) mutant shows constitutively elongated hypocotyl independent of GA,,,Arabidopsis thaliana,DELLA quintuple (gai rga rgl1 rgl2 rgl3) -> DELLA composite KO
HL_T040,DELLA_pentuple,quintuple_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,della pentuple mutant lacking all five DELLA members showed near-normal auxin response,,,Arabidopsis thaliana,Pentuple DELLA loss -> DELLA composite KO
HL_T041,DET1,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Arabidopsis seedlings undergo photomorphogenic development even in darkness when DET1 function is disrupted,,,Arabidopsis thaliana,DET1 KO
HL_T042,DET2,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,det2 mutants are extreme dwarfs with constitutive photomorphogenesis in dark,,,Arabidopsis thaliana,DET2 KO (BR biosynthesis null)
HL_T043,DWF4,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,dwf4 mutants are dwarfs with short hypocotyls rescuable by BL,,,Arabidopsis thaliana,DWF4 KO (BR biosynthesis null)
HL_T044,EBF1,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,35S:EBF1 displays ethylene insensitivity,,,Arabidopsis thaliana,EBF1 (E3 ligase for EIN3) not modeled
HL_T045,EBF1_EBF2,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,ebf1 ebf2 double mutant constitutively short with high EIN3,,,Arabidopsis thaliana,EBF1/EBF2 not modeled
HL_T046,EIN2,knockout,,,,mutant,Hypocotyl_Length,unchanged,strong,,,,,,ein2-5 mutant is ethylene insensitive (longer hypocotyl),,,Arabidopsis thaliana,"EIN2 KO + ACC (ethylene precursor); insensitive to ethylene -> increased vs WT+ACC [iter4 Trap5 fix] baseline WT->mutant, expected increased->unchanged."
HL_T047,EIN3,knockout,,,,mutant,Hypocotyl_Length,unchanged,moderate,,,,,,ein3-1 mutant has reduced ethylene response,,,Arabidopsis thaliana,"EIN3 KO + ACC; insensitive to ethylene [iter4 Trap5 fix] baseline WT->mutant, expected increased->unchanged."
HL_T048,EIN3,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,EIN3 overexpression hypersensitivity (short hypocotyl),,,Arabidopsis thaliana,EIN3 OE
HL_T049,EIN3_EIL1,double_knockout,,,,mutant,Hypocotyl_Length,unchanged,strong,,,,,,ein3 eil1 double mutants exhibit completely ethylene-insensitive phenotypes,,,Arabidopsis thaliana,"ein3 eil1 double + ACC; EIL1 collapsed to EIN3 composite [iter4 Trap5 fix] baseline WT->mutant, expected increased->unchanged."
HL_T050,ELF3,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,elf3 mutant displays a constitutive thermomorphogenic phenotype (elongated hypocotyls) at 22°C,,,Arabidopsis thaliana,ELF3 single KO disrupts evening complex -> ELF3_EC composite gm=0.0 (single component is essential for EC)
HL_T051,ELF3,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,elf3 mutant exhibits abnormal hypocotyl growth and is constitutively long-hypocotyl,,,Arabidopsis thaliana,ELF3 KO at 22C -> ELF3_EC disrupted
HL_T052,ELF3_PIF4_PIF5,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Loss of PIF4 or PIF5 mitigated hypocotyl length defect of elf3-2,,,Arabidopsis thaliana,elf3 pif4 pif5 triple: PIFs gone trumps ELF3 effect -> decreased
HL_T053,ELF4,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,elf4 mutants have abnormally elongated hypocotyl,,,Arabidopsis thaliana,ELF4 KO disrupts EC; modeled as partial loss of ELF3_EC composite (gm=0.5)
