node,type,is_source,n_activators,activators,n_inhibitors,inhibitors,formula
CPD,GENE,False,1,Auxin,0,,"CPD = (max(Auxin, 0.01))^(1/1) * gene_modifier + exogenous_supply"
SHW1,GENE,True,0,,0,,SHW1 = gene_modifier + exogenous_supply
Blue-light-dependent,GENE,False,0,,1,CRY1,"Blue-light-dependent = min(1/max(CRY1, 0.1), 10.0) * gene_modifier + exogenous_supply"
Light-induced photom,GENE,True,0,,0,,Light-induced photom = gene_modifier + exogenous_supply
Chloroplast-located ,GENE,False,1,Light-induced photom,0,,"Chloroplast-located  = (max(Light-induced photom, 0.01))^(1/1) * gene_modifier + exogenous_supply"
CCE,GENE,True,0,,0,,CCE = gene_modifier + exogenous_supply
GUS,GENE,True,0,,0,,GUS = gene_modifier + exogenous_supply
UB,GENE,True,0,,0,,UB = gene_modifier + exogenous_supply
suppressed stem(s) e,GENE,False,1,photomorphogenesis,0,,"suppressed stem(s) e = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
phy family of sensor,GENE,True,0,,0,,phy family of sensor = gene_modifier + exogenous_supply
AHT1,GENE,True,0,,0,,AHT1 = gene_modifier + exogenous_supply
light signaling,GENE,True,0,,0,,light signaling = gene_modifier + exogenous_supply
nf-yc triple mutants,GENE,True,0,,0,,nf-yc triple mutants = gene_modifier + exogenous_supply
INHIBITOR,GENE,True,0,,0,,INHIBITOR = gene_modifier + exogenous_supply
PKL,GENE,True,0,,0,,PKL = gene_modifier + exogenous_supply
phytochrome A signal,GENE,True,0,,0,,phytochrome A signal = gene_modifier + exogenous_supply
altered seedling mor,GENE,False,1,photomorphogenesis,0,,"altered seedling mor = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
monochromatic light,GENE,True,0,,0,,monochromatic light = gene_modifier + exogenous_supply
Phosphorylation,GENE,True,0,,0,,Phosphorylation = gene_modifier + exogenous_supply
SEUSS,GENE,True,0,,0,,SEUSS = gene_modifier + exogenous_supply
key role in photomor,GENE,False,0,,1,SEUSS,"key role in photomor = min(1/max(SEUSS, 0.1), 10.0) * gene_modifier + exogenous_supply"
open and expanded co,GENE,False,1,photomorphogenesis,0,,"open and expanded co = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
Mutation of photorec,GENE,True,0,,0,,Mutation of photorec = gene_modifier + exogenous_supply
PIL1,GENE,True,0,,0,,PIL1 = gene_modifier + exogenous_supply
COP9,GENE,True,0,,0,,COP9 = gene_modifier + exogenous_supply
blue light-mediated ,GENE,False,0,,1,LIP1,"blue light-mediated  = min(1/max(LIP1, 0.1), 10.0) * gene_modifier + exogenous_supply"
COP1PIF,GENE,True,0,,0,,COP1PIF = gene_modifier + exogenous_supply
R-light,GENE,True,0,,0,,R-light = gene_modifier + exogenous_supply
blue light attenuati,GENE,True,0,,0,,blue light attenuati = gene_modifier + exogenous_supply
Plant_Height,PHENOTYPE,False,173,"blue light attenuati, ASKTHETA, FD, IBH1, CBP60B, Propiconazole, MOS3, ATGA20OX3, ATNUP62, Phytoplasma infectio, CWPO, PSS1, ATMYB63, Gibberellin, ATMYB118, ALD1, CRWN1, Constitutive express, Test compounds, A mutation, VHYNP, VUP1, ATFKBP42, DGDG, ATERF6, inhibition of cell e, DR1, ATMMS21, MOT1, ABS1, ATIWS1, CsCBF3 overexpressio, SA, defects in cytokines, GH3, ATDDF1, Overexpression of Dc, DICE1, Brassinolide, CDKF, ARR2, Overexpression of Ml, SHL, R3, ALA4, LOP1, azole derivatives, ATDDF2, ATWIND1, Knocking-out both At, ATNUP160, pht4;1-1, ATSIZ1, null mutations in c3, MIR159, WT, GSF, Increased expression, IX, AT-HSC70-1, restoration of ligni, ATSEC8, β-estradiol treatmen, RPS4, FM, CAMTA1, ANQ1, AUTOIMMUNITY, Auxin, ATLMCO4, Inability to salvage, brassinazole treatme, BNCHMP7, SWEETIE, Reduced cellulose an, FHY3, DFL1, DELLA, CAC3, Genetic lesion, CK, S891D, GA2OX, CRWN, ATIAMT1, S2LB, PP4R3, DEXAMETHASONE, BR6OX2, ATSWI3B, ATMPK4, METHOTREXATE, MED33B, Deficiency of thermo, ANAC104, vamp721vamp722 doubl, development of MrCBF, GA2OX5, PS, 35S:PvTDIFL1 transge, ABCB25, Actin from Candida a, ALDH5F1, AUR3, ATLAC17, overexpression of Pt, DAF1, LL, 5FU, ATGA2OX4, ATMKK7, ATC4H, BSL2, ATFTSH4, AVR2, A. thaliana, ATMSH1, WAK2CTAP, PEAMT1, CTR1, Genetic incompatibil, Actin from Saccharom, RG, ADENINE, BAHD, Overexpression of mi, loss of all ERfs, DWF4, over-expression of P, SCYL2A, ATEDEM1, ASL19, CPL4, YCZ, Mutation of exocyst , HPY2, Ethylene, High-salinity stress, ATPAT10, ATRIN4, LAC11, LRR, GA20OX1, differential accumul, nerd1-1 sec8-6 doubl, EBS1, CBFS, C4H, ATMYB24, ATGA2OX3, CENH3, AtPHT4;1, BRI1, CTP, TENGU, AT2353, ATCBF3, ATKH27, puf2 rha1 double mut, ATDOF5.4, PHT4;6, knockout of four of , RIN13, Turnip Mosaic Virus, SCYL2B, ATXR3, ARAKIN, NHP, 2F-Fuc, EXO84B, ATMYB58, snc1/eds1-2 double m, TSBAHD",32,"sup6-1, PAD, LUX, TKBAHDH, E138K, FMO1, transgenic plant(s) , CCD7, MOS11, ATOS9, KAK, ATCRT3, sup6-2, THF, A. thaliana overexpr, ATICS1, Overexpression of Na, EDS, PRE1, ATEDS1, Growth at 28°C, ATPAD4, BL, BES1, ATNPR1, ET, SUMM2, JA, mutant TkBAHD allele, BTL1, MKS1, ATWRKY52","Plant_Height = (max(blue light attenuati, 0.01) * max(ASKTHETA, 0.01) * max(FD, 0.01) * max(IBH1, 0.01) * max(CBP60B, 0.01) * max(Propiconazole, 0.01) * max(MOS3, 0.01) * max(ATGA20OX3, 0.01) * max(ATNUP62, 0.01) * max(Phytoplasma infectio, 0.01) * max(CWPO, 0.01) * max(PSS1, 0.01) * max(ATMYB63, 0.01) * max(Gibberellin, 0.01) * max(ATMYB118, 0.01) * max(ALD1, 0.01) * max(CRWN1, 0.01) * max(Constitutive express, 0.01) * max(Test compounds, 0.01) * max(A mutation, 0.01) * max(VHYNP, 0.01) * max(VUP1, 0.01) * max(ATFKBP42, 0.01) * max(DGDG, 0.01) * max(ATERF6, 0.01) * max(inhibition of cell e, 0.01) * max(DR1, 0.01) * max(ATMMS21, 0.01) * max(MOT1, 0.01) * max(ABS1, 0.01) * max(ATIWS1, 0.01) * max(CsCBF3 overexpressio, 0.01) * max(SA, 0.01) * max(defects in cytokines, 0.01) * max(GH3, 0.01) * max(ATDDF1, 0.01) * max(Overexpression of Dc, 0.01) * max(DICE1, 0.01) * max(Brassinolide, 0.01) * max(CDKF, 0.01) * max(ARR2, 0.01) * max(Overexpression of Ml, 0.01) * max(SHL, 0.01) * max(R3, 0.01) * max(ALA4, 0.01) * max(LOP1, 0.01) * max(azole derivatives, 0.01) * max(ATDDF2, 0.01) * max(ATWIND1, 0.01) * max(Knocking-out both At, 0.01) * max(ATNUP160, 0.01) * max(pht4;1-1, 0.01) * max(ATSIZ1, 0.01) * max(null mutations in c3, 0.01) * max(MIR159, 0.01) * max(WT, 0.01) * max(GSF, 0.01) * max(Increased expression, 0.01) * max(IX, 0.01) * max(AT-HSC70-1, 0.01) * max(restoration of ligni, 0.01) * max(ATSEC8, 0.01) * max(β-estradiol treatmen, 0.01) * max(RPS4, 0.01) * max(FM, 0.01) * max(CAMTA1, 0.01) * max(ANQ1, 0.01) * max(AUTOIMMUNITY, 0.01) * max(Auxin, 0.01) * max(ATLMCO4, 0.01) * max(Inability to salvage, 0.01) * max(brassinazole treatme, 0.01) * max(BNCHMP7, 0.01) * max(SWEETIE, 0.01) * max(Reduced cellulose an, 0.01) * max(FHY3, 0.01) * max(DFL1, 0.01) * max(DELLA, 0.01) * max(CAC3, 0.01) * max(Genetic lesion, 0.01) * max(CK, 0.01) * max(S891D, 0.01) * max(GA2OX, 0.01) * max(CRWN, 0.01) * max(ATIAMT1, 0.01) * max(S2LB, 0.01) * max(PP4R3, 0.01) * max(DEXAMETHASONE, 0.01) * max(BR6OX2, 0.01) * max(ATSWI3B, 0.01) * max(ATMPK4, 0.01) * max(METHOTREXATE, 0.01) * max(MED33B, 0.01) * max(Deficiency of thermo, 0.01) * max(ANAC104, 0.01) * max(vamp721vamp722 doubl, 0.01) * max(development of MrCBF, 0.01) * max(GA2OX5, 0.01) * max(PS, 0.01) * max(35S:PvTDIFL1 transge, 0.01) * max(ABCB25, 0.01) * max(Actin from Candida a, 0.01) * max(ALDH5F1, 0.01) * max(AUR3, 0.01) * max(ATLAC17, 0.01) * max(overexpression of Pt, 0.01) * max(DAF1, 0.01) * max(LL, 0.01) * max(5FU, 0.01) * max(ATGA2OX4, 0.01) * max(ATMKK7, 0.01) * max(ATC4H, 0.01) * max(BSL2, 0.01) * max(ATFTSH4, 0.01) * max(AVR2, 0.01) * max(A. thaliana, 0.01) * max(ATMSH1, 0.01) * max(WAK2CTAP, 0.01) * max(PEAMT1, 0.01) * max(CTR1, 0.01) * max(Genetic incompatibil, 0.01) * max(Actin from Saccharom, 0.01) * max(RG, 0.01) * max(ADENINE, 0.01) * max(BAHD, 0.01) * max(Overexpression of mi, 0.01) * max(loss of all ERfs, 0.01) * max(DWF4, 0.01) * max(over-expression of P, 0.01) * max(SCYL2A, 0.01) * max(ATEDEM1, 0.01) * max(ASL19, 0.01) * max(CPL4, 0.01) * max(YCZ, 0.01) * max(Mutation of exocyst , 0.01) * max(HPY2, 0.01) * max(Ethylene, 0.01) * max(High-salinity stress, 0.01) * max(ATPAT10, 0.01) * max(ATRIN4, 0.01) * max(LAC11, 0.01) * max(LRR, 0.01) * max(GA20OX1, 0.01) * max(differential accumul, 0.01) * max(nerd1-1 sec8-6 doubl, 0.01) * max(EBS1, 0.01) * max(CBFS, 0.01) * max(C4H, 0.01) * max(ATMYB24, 0.01) * max(ATGA2OX3, 0.01) * max(CENH3, 0.01) * max(AtPHT4;1, 0.01) * max(BRI1, 0.01) * max(CTP, 0.01) * max(TENGU, 0.01) * max(AT2353, 0.01) * max(ATCBF3, 0.01) * max(ATKH27, 0.01) * max(puf2 rha1 double mut, 0.01) * max(ATDOF5.4, 0.01) * max(PHT4;6, 0.01) * max(knockout of four of , 0.01) * max(RIN13, 0.01) * max(Turnip Mosaic Virus, 0.01) * max(SCYL2B, 0.01) * max(ATXR3, 0.01) * max(ARAKIN, 0.01) * max(NHP, 0.01) * max(2F-Fuc, 0.01) * max(EXO84B, 0.01) * max(ATMYB58, 0.01) * max(snc1/eds1-2 double m, 0.01) * max(TSBAHD, 0.01))^(1/173) * min(1/max(sup6-1 * PAD * LUX * TKBAHDH * E138K * FMO1 * transgenic plant(s)  * CCD7 * MOS11 * ATOS9 * KAK * ATCRT3 * sup6-2 * THF * A. thaliana overexpr * ATICS1 * Overexpression of Na * EDS * PRE1 * ATEDS1 * Growth at 28°C * ATPAD4 * BL * BES1 * ATNPR1 * ET * SUMM2 * JA * mutant TkBAHD allele * BTL1 * MKS1 * ATWRKY52, 0.1), 10.0) * gene_modifier + exogenous_supply"
ASKTHETA,GENE,True,0,,0,,ASKTHETA = gene_modifier + exogenous_supply
IBH1,GENE,True,0,,0,,IBH1 = gene_modifier + exogenous_supply
CBP60B,GENE,True,0,,0,,CBP60B = gene_modifier + exogenous_supply
sup6-1,GENE,True,0,,0,,sup6-1 = gene_modifier + exogenous_supply
PAD,GENE,True,0,,0,,PAD = gene_modifier + exogenous_supply
ATGA20OX3,GENE,True,0,,0,,ATGA20OX3 = gene_modifier + exogenous_supply
Phytoplasma infectio,GENE,True,0,,0,,Phytoplasma infectio = gene_modifier + exogenous_supply
CWPO,GENE,True,0,,0,,CWPO = gene_modifier + exogenous_supply
PSS1,GENE,True,0,,0,,PSS1 = gene_modifier + exogenous_supply
ATMYB63,GENE,True,0,,0,,ATMYB63 = gene_modifier + exogenous_supply
ATMYB118,GENE,True,0,,0,,ATMYB118 = gene_modifier + exogenous_supply
ALD1,GENE,True,0,,0,,ALD1 = gene_modifier + exogenous_supply
CRWN1,GENE,True,0,,0,,CRWN1 = gene_modifier + exogenous_supply
Constitutive express,GENE,True,0,,0,,Constitutive express = gene_modifier + exogenous_supply
Test compounds,GENE,True,0,,0,,Test compounds = gene_modifier + exogenous_supply
A mutation,GENE,True,0,,0,,A mutation = gene_modifier + exogenous_supply
VHYNP,GENE,True,0,,0,,VHYNP = gene_modifier + exogenous_supply
ATFKBP42,GENE,True,0,,0,,ATFKBP42 = gene_modifier + exogenous_supply
DGDG,GENE,True,0,,0,,DGDG = gene_modifier + exogenous_supply
ATERF6,GENE,True,0,,0,,ATERF6 = gene_modifier + exogenous_supply
inhibition of cell e,GENE,True,0,,0,,inhibition of cell e = gene_modifier + exogenous_supply
DR1,GENE,True,0,,0,,DR1 = gene_modifier + exogenous_supply
ATMMS21,GENE,True,0,,0,,ATMMS21 = gene_modifier + exogenous_supply
TKBAHDH,GENE,True,0,,0,,TKBAHDH = gene_modifier + exogenous_supply
E138K,GENE,True,0,,0,,E138K = gene_modifier + exogenous_supply
MOT1,GENE,True,0,,0,,MOT1 = gene_modifier + exogenous_supply
ABS1,GENE,True,0,,0,,ABS1 = gene_modifier + exogenous_supply
FMO1,GENE,True,0,,0,,FMO1 = gene_modifier + exogenous_supply
ATIWS1,GENE,True,0,,0,,ATIWS1 = gene_modifier + exogenous_supply
transgenic plant(s) ,GENE,True,0,,0,,transgenic plant(s)  = gene_modifier + exogenous_supply
CsCBF3 overexpressio,GENE,True,0,,0,,CsCBF3 overexpressio = gene_modifier + exogenous_supply
defects in cytokines,GENE,True,0,,0,,defects in cytokines = gene_modifier + exogenous_supply
ATDDF1,GENE,True,0,,0,,ATDDF1 = gene_modifier + exogenous_supply
Overexpression of Dc,GENE,True,0,,0,,Overexpression of Dc = gene_modifier + exogenous_supply
DICE1,GENE,True,0,,0,,DICE1 = gene_modifier + exogenous_supply
Brassinolide,HORMONE,True,0,,0,,Brassinolide = gene_modifier + exogenous_supply
CDKF,GENE,True,0,,0,,CDKF = gene_modifier + exogenous_supply
Overexpression of Ml,GENE,True,0,,0,,Overexpression of Ml = gene_modifier + exogenous_supply
SHL,GENE,True,0,,0,,SHL = gene_modifier + exogenous_supply
R3,GENE,True,0,,0,,R3 = gene_modifier + exogenous_supply
CCD7,GENE,True,0,,0,,CCD7 = gene_modifier + exogenous_supply
ALA4,GENE,True,0,,0,,ALA4 = gene_modifier + exogenous_supply
LOP1,GENE,True,0,,0,,LOP1 = gene_modifier + exogenous_supply
azole derivatives,GENE,True,0,,0,,azole derivatives = gene_modifier + exogenous_supply
MOS11,GENE,True,0,,0,,MOS11 = gene_modifier + exogenous_supply
ATDDF2,GENE,True,0,,0,,ATDDF2 = gene_modifier + exogenous_supply
ATWIND1,GENE,True,0,,0,,ATWIND1 = gene_modifier + exogenous_supply
Knocking-out both At,GENE,True,0,,0,,Knocking-out both At = gene_modifier + exogenous_supply
ATOS9,GENE,True,0,,0,,ATOS9 = gene_modifier + exogenous_supply
pht4;1-1,GENE,True,0,,0,,pht4;1-1 = gene_modifier + exogenous_supply
KAK,GENE,True,0,,0,,KAK = gene_modifier + exogenous_supply
null mutations in c3,GENE,True,0,,0,,null mutations in c3 = gene_modifier + exogenous_supply
MIR159,REGULATORY_RNA,True,0,,0,,MIR159 = gene_modifier + exogenous_supply
GSF,GENE,True,0,,0,,GSF = gene_modifier + exogenous_supply
Increased expression,GENE,True,0,,0,,Increased expression = gene_modifier + exogenous_supply
IX,GENE,True,0,,0,,IX = gene_modifier + exogenous_supply
AT-HSC70-1,GENE,True,0,,0,,AT-HSC70-1 = gene_modifier + exogenous_supply
restoration of ligni,GENE,True,0,,0,,restoration of ligni = gene_modifier + exogenous_supply
ATSEC8,GENE,True,0,,0,,ATSEC8 = gene_modifier + exogenous_supply
β-estradiol treatmen,GENE,True,0,,0,,β-estradiol treatmen = gene_modifier + exogenous_supply
RPS4,GENE,True,0,,0,,RPS4 = gene_modifier + exogenous_supply
FM,GENE,True,0,,0,,FM = gene_modifier + exogenous_supply
ATCRT3,GENE,True,0,,0,,ATCRT3 = gene_modifier + exogenous_supply
CAMTA1,GENE,True,0,,0,,CAMTA1 = gene_modifier + exogenous_supply
ANQ1,GENE,True,0,,0,,ANQ1 = gene_modifier + exogenous_supply
AUTOIMMUNITY,GENE,True,0,,0,,AUTOIMMUNITY = gene_modifier + exogenous_supply
ATLMCO4,GENE,True,0,,0,,ATLMCO4 = gene_modifier + exogenous_supply
Inability to salvage,GENE,True,0,,0,,Inability to salvage = gene_modifier + exogenous_supply
brassinazole treatme,GENE,True,0,,0,,brassinazole treatme = gene_modifier + exogenous_supply
BNCHMP7,GENE,True,0,,0,,BNCHMP7 = gene_modifier + exogenous_supply
sup6-2,GENE,True,0,,0,,sup6-2 = gene_modifier + exogenous_supply
SWEETIE,GENE,True,0,,0,,SWEETIE = gene_modifier + exogenous_supply
Reduced cellulose an,GENE,True,0,,0,,Reduced cellulose an = gene_modifier + exogenous_supply
DFL1,GENE,True,0,,0,,DFL1 = gene_modifier + exogenous_supply
THF,GENE,True,0,,0,,THF = gene_modifier + exogenous_supply
CAC3,GENE,True,0,,0,,CAC3 = gene_modifier + exogenous_supply
Genetic lesion,GENE,True,0,,0,,Genetic lesion = gene_modifier + exogenous_supply
A. thaliana overexpr,GENE,True,0,,0,,A. thaliana overexpr = gene_modifier + exogenous_supply
ATICS1,GENE,True,0,,0,,ATICS1 = gene_modifier + exogenous_supply
S891D,GENE,True,0,,0,,S891D = gene_modifier + exogenous_supply
CRWN,GENE,True,0,,0,,CRWN = gene_modifier + exogenous_supply
Overexpression of Na,GENE,True,0,,0,,Overexpression of Na = gene_modifier + exogenous_supply
ATIAMT1,GENE,True,0,,0,,ATIAMT1 = gene_modifier + exogenous_supply
S2LB,GENE,True,0,,0,,S2LB = gene_modifier + exogenous_supply
PP4R3,GENE,True,0,,0,,PP4R3 = gene_modifier + exogenous_supply
DEXAMETHASONE,GENE,True,0,,0,,DEXAMETHASONE = gene_modifier + exogenous_supply
EDS,GENE,True,0,,0,,EDS = gene_modifier + exogenous_supply
BR6OX2,GENE,True,0,,0,,BR6OX2 = gene_modifier + exogenous_supply
PRE1,GENE,True,0,,0,,PRE1 = gene_modifier + exogenous_supply
ATSWI3B,GENE,True,0,,0,,ATSWI3B = gene_modifier + exogenous_supply
ATMPK4,GENE,True,0,,0,,ATMPK4 = gene_modifier + exogenous_supply
METHOTREXATE,GENE,True,0,,0,,METHOTREXATE = gene_modifier + exogenous_supply
MED33B,GENE,True,0,,0,,MED33B = gene_modifier + exogenous_supply
Deficiency of thermo,GENE,True,0,,0,,Deficiency of thermo = gene_modifier + exogenous_supply
ANAC104,GENE,True,0,,0,,ANAC104 = gene_modifier + exogenous_supply
vamp721vamp722 doubl,GENE,True,0,,0,,vamp721vamp722 doubl = gene_modifier + exogenous_supply
development of MrCBF,GENE,True,0,,0,,development of MrCBF = gene_modifier + exogenous_supply
ATEDS1,GENE,True,0,,0,,ATEDS1 = gene_modifier + exogenous_supply
GA2OX5,GENE,True,0,,0,,GA2OX5 = gene_modifier + exogenous_supply
PS,GENE,True,0,,0,,PS = gene_modifier + exogenous_supply
Growth at 28°C,GENE,True,0,,0,,Growth at 28°C = gene_modifier + exogenous_supply
35S:PvTDIFL1 transge,GENE,True,0,,0,,35S:PvTDIFL1 transge = gene_modifier + exogenous_supply
ABCB25,GENE,True,0,,0,,ABCB25 = gene_modifier + exogenous_supply
Actin from Candida a,GENE,True,0,,0,,Actin from Candida a = gene_modifier + exogenous_supply
ATPAD4,GENE,True,0,,0,,ATPAD4 = gene_modifier + exogenous_supply
ALDH5F1,GENE,True,0,,0,,ALDH5F1 = gene_modifier + exogenous_supply
AUR3,GENE,True,0,,0,,AUR3 = gene_modifier + exogenous_supply
ATLAC17,GENE,True,0,,0,,ATLAC17 = gene_modifier + exogenous_supply
overexpression of Pt,GENE,True,0,,0,,overexpression of Pt = gene_modifier + exogenous_supply
LL,GENE,True,0,,0,,LL = gene_modifier + exogenous_supply
5FU,GENE,True,0,,0,,5FU = gene_modifier + exogenous_supply
ATGA2OX4,GENE,True,0,,0,,ATGA2OX4 = gene_modifier + exogenous_supply
ATMKK7,GENE,True,0,,0,,ATMKK7 = gene_modifier + exogenous_supply
ATC4H,GENE,True,0,,0,,ATC4H = gene_modifier + exogenous_supply
BSL2,GENE,True,0,,0,,BSL2 = gene_modifier + exogenous_supply
ATFTSH4,GENE,True,0,,0,,ATFTSH4 = gene_modifier + exogenous_supply
AVR2,GENE,True,0,,0,,AVR2 = gene_modifier + exogenous_supply
WAK2CTAP,GENE,True,0,,0,,WAK2CTAP = gene_modifier + exogenous_supply
PEAMT1,GENE,True,0,,0,,PEAMT1 = gene_modifier + exogenous_supply
CTR1,GENE,True,0,,0,,CTR1 = gene_modifier + exogenous_supply
Genetic incompatibil,GENE,True,0,,0,,Genetic incompatibil = gene_modifier + exogenous_supply
Actin from Saccharom,GENE,True,0,,0,,Actin from Saccharom = gene_modifier + exogenous_supply
RG,GENE,True,0,,0,,RG = gene_modifier + exogenous_supply
ADENINE,GENE,True,0,,0,,ADENINE = gene_modifier + exogenous_supply
BAHD,GENE,True,0,,0,,BAHD = gene_modifier + exogenous_supply
Overexpression of mi,GENE,True,0,,0,,Overexpression of mi = gene_modifier + exogenous_supply
loss of all ERfs,GENE,True,0,,0,,loss of all ERfs = gene_modifier + exogenous_supply
DWF4,GENE,True,0,,0,,DWF4 = gene_modifier + exogenous_supply
over-expression of P,GENE,True,0,,0,,over-expression of P = gene_modifier + exogenous_supply
SCYL2A,GENE,True,0,,0,,SCYL2A = gene_modifier + exogenous_supply
ATEDEM1,GENE,True,0,,0,,ATEDEM1 = gene_modifier + exogenous_supply
ASL19,GENE,True,0,,0,,ASL19 = gene_modifier + exogenous_supply
CPL4,GENE,True,0,,0,,CPL4 = gene_modifier + exogenous_supply
Mutation of exocyst ,GENE,True,0,,0,,Mutation of exocyst  = gene_modifier + exogenous_supply
HPY2,GENE,True,0,,0,,HPY2 = gene_modifier + exogenous_supply
High-salinity stress,GENE,True,0,,0,,High-salinity stress = gene_modifier + exogenous_supply
ATPAT10,GENE,True,0,,0,,ATPAT10 = gene_modifier + exogenous_supply
ATRIN4,GENE,True,0,,0,,ATRIN4 = gene_modifier + exogenous_supply
LAC11,GENE,True,0,,0,,LAC11 = gene_modifier + exogenous_supply
SUMM2,GENE,True,0,,0,,SUMM2 = gene_modifier + exogenous_supply
LRR,GENE,True,0,,0,,LRR = gene_modifier + exogenous_supply
GA20OX1,GENE,True,0,,0,,GA20OX1 = gene_modifier + exogenous_supply
differential accumul,GENE,True,0,,0,,differential accumul = gene_modifier + exogenous_supply
nerd1-1 sec8-6 doubl,GENE,True,0,,0,,nerd1-1 sec8-6 doubl = gene_modifier + exogenous_supply
EBS1,GENE,True,0,,0,,EBS1 = gene_modifier + exogenous_supply
CBFS,GENE,True,0,,0,,CBFS = gene_modifier + exogenous_supply
C4H,GENE,True,0,,0,,C4H = gene_modifier + exogenous_supply
ATMYB24,GENE,True,0,,0,,ATMYB24 = gene_modifier + exogenous_supply
ATGA2OX3,GENE,True,0,,0,,ATGA2OX3 = gene_modifier + exogenous_supply
mutant TkBAHD allele,GENE,True,0,,0,,mutant TkBAHD allele = gene_modifier + exogenous_supply
CENH3,GENE,True,0,,0,,CENH3 = gene_modifier + exogenous_supply
BTL1,GENE,True,0,,0,,BTL1 = gene_modifier + exogenous_supply
AtPHT4;1,GENE,True,0,,0,,AtPHT4;1 = gene_modifier + exogenous_supply
CTP,GENE,True,0,,0,,CTP = gene_modifier + exogenous_supply
TENGU,GENE,True,0,,0,,TENGU = gene_modifier + exogenous_supply
ATCBF3,GENE,True,0,,0,,ATCBF3 = gene_modifier + exogenous_supply
puf2 rha1 double mut,GENE,True,0,,0,,puf2 rha1 double mut = gene_modifier + exogenous_supply
ATDOF5.4,GENE,True,0,,0,,ATDOF5.4 = gene_modifier + exogenous_supply
PHT4;6,GENE,True,0,,0,,PHT4;6 = gene_modifier + exogenous_supply
knockout of four of ,GENE,True,0,,0,,knockout of four of  = gene_modifier + exogenous_supply
